,name,distance_meters,category,rating,lat,long,origin
0,Prenzlauer Tor,98.93027198310561,Landmarks & Historical Buildings,5.0,52.5274276,13.4153989,"52.527005,13.414112"
0,Houseball,124.61387269958182,Landmarks & Historical Buildings,5.0,52.5277510504542,13.4154865665682,"52.527005,13.414112"
0,Karl-Liebknecht-Haus,111.37056904045413,Landmarks & Historical Buildings,4.0,52.5264,13.4128,"52.527005,13.414112"
0,Soy,99.60695651063962,Vietnamese,4.5,52.5260492478547,13.4113750767244,"52.526915,13.410997"
0,Volksbar,36.1371876428175,Cafes,4.0,52.52662,13.41075,"52.526915,13.410997"
0,Belushi's,36.1371876428175,Pubs,3.5,52.52662,13.41075,"52.526915,13.410997"
0,SAUERS,86.19001825919572,Breakfast & Brunch,3.5,52.52614,13.41102,"52.526915,13.410997"
0,Scheunenviertel,48.05520574307451,Landmarks & Historical Buildings,4.5,52.526483,13.410977,"52.526915,13.410997"
0,Volksbühnen Kantine,100.05868154926836,Canteen,3.5,52.527284,13.412346,"52.526915,13.410997"
0,Berlin Projekt Kirche für die Stadt,105.62557727100182,Community Service/Non-Profit,4.5,52.52597,13.41144,"52.526915,13.410997"
0,Dolores,49.996814442092216,Mexican,4.0,52.523742646571755,13.409190040142704,"52.524192,13.409164"
0,Madami,85.59886842966297,Vietnamese,4.0,52.5234297,13.4089877,"52.524192,13.409164"
0,Prince,25.387926946807642,Cocktail Bars,4.0,52.5241424,13.4095303,"52.524192,13.409164"
0,Com Viet,24.250515573509805,Vietnamese,3.5,52.52405,13.40894,"52.524192,13.409164"
0,Café Oliv,44.454833826714086,Cafes,4.0,52.52438,13.40868,"52.524192,13.409164"
0,Bibi Mix,50.03351717937563,Korean,4.0,52.523744,13.409233,"52.524192,13.409164"
0,Esra,65.17030420127327,Arabic,4.5,52.523606,13.409147,"52.524192,13.409164"
0,King King,119.07785966745145,Pan Asian,4.0,52.525116,13.410167,"52.524192,13.409164"
0,Marcus Bräu,25.808785086602462,Dive Bars,3.5,52.52405,13.40894,"52.524192,13.409164"
0,Soupkultur,29.764148537312778,Soup,3.0,52.523953952135,13.409365185858,"52.524192,13.409164"
0,Good Bank,58.03116779864091,Salad,3.5,52.523671,13.409114,"52.524192,13.409164"
0,Type Hype,70.24993799688431,Concept Shops,4.5,52.52429,13.40963,"52.524192,13.409164"
0,Ho Vang,119.43130029099522,Pan Asian,3.5,52.52507,13.41023,"52.524192,13.409164"
0,The Klub Kitchen,79.93847977388158,Cafes,4.5,52.5249,13.40904,"52.524192,13.409164"
0,Bell' Chicco,107.75678560330745,Cafes,4.5,52.52476,13.41045,"52.524192,13.409164"
0,L'Osteria,87.85753318854438,Pizza,3.0,52.5237043580748,13.4101857951097,"52.524192,13.409164"
0,Fusion Factory,119.07785966745145,Bars,3.0,52.52507,13.41023,"52.524192,13.409164"
0,Suppeto,38.03273502446479,Soup,4.0,52.52528,13.39836,"52.525354,13.398893"
0,CORDO,42.37083353073975,Northern German,5.0,52.52572,13.39888,"52.525354,13.398893"
0,You're Welcome,50.413237849805256,Bistros,4.0,52.5249057383878,13.3990046308441,"52.525354,13.398893"
0,Café Anna Koschke,38.03273502446479,Dive Bars,4.0,52.52528,13.39836,"52.525354,13.398893"
0,in Time,42.37083353073975,Pan Asian,4.5,52.52572,13.39888,"52.525354,13.398893"
0,Magicum,85.88553973380336,Museums,4.0,52.524774,13.39899,"52.525354,13.398893"
0,Sophienkirche,25.825215700054013,Landmarks & Historical Buildings,4.5,52.5255793,13.3989857,"52.525354,13.398893"
0,Denkmal Hamburger Straße,95.15019524661521,Landmarks & Historical Buildings,4.5,52.5247,13.3998,"52.525354,13.398893"
0,Alter Jüdischer Friedhof,95.99620610307257,Landmarks & Historical Buildings,3.5,52.52462,13.39964,"52.525354,13.398893"
0,Schokogalerie,78.03379539779012,Grocery,1.0,52.52606,13.39873,"52.525354,13.398893"
0,meisterschueler,110.63550747675234,Cocktail Bars,4.5,52.5226842004494,13.3888553349876,"52.523425,13.389947"
0,Boulevard Friedrichstrasse,26.87583846141244,German,4.0,52.52312,13.38848,"52.523516,13.388461"
0,Bombay,46.34066430941555,Indian,3.5,52.5232883699389,13.3878872444205,"52.523516,13.388461"
0,meisterschueler,96.26264503872065,Cocktail Bars,4.5,52.5226842004494,13.3888553349876,"52.523516,13.388461"
0,italofritzen,90.17841501188046,Italian,4.0,52.5226903,13.388126,"52.523516,13.388461"
0,Giotto,80.51740919400748,Italian,3.5,52.52371,13.3874099,"52.523516,13.388461"
0,Pane E Vino,78.9659342544464,Wine Bars,3.5,52.5233308425187,13.3873341850723,"52.523516,13.388461"
0,Claire-Waldoff-Denkmal,26.148509457122127,Landmarks & Historical Buildings,4.0,52.5236,13.3881,"52.523516,13.388461"
0,Wellenreiter,88.1996835334414,German,4.0,52.5228,13.3879,"52.523516,13.388461"
0,Petit,83.52111042633292,Cafes,4.5,52.5239,13.3874,"52.523516,13.388461"
0,Pane e Vino,78.52393617950486,Italian,3.0,52.523300788966296,13.387355558934491,"52.523516,13.388461"
0,Cafe Albrecht,38.608570174939885,Bakeries,4.0,52.5231500048486,13.3838896792413,"52.523405,13.384277"
0,Reichsbahnbunker,22.216143521641484,Landmarks & Historical Buildings,5.0,52.5234000177933,13.3839487284422,"52.523405,13.384277"
0,Backshop Cafe Am Deutschen Theater,103.47515840292145,Cafes,4.5,52.523,13.3829,"52.523405,13.384277"
0,Espresso Bar,99.7029847076716,Cafes,3.5,52.5238,13.3856,"52.523405,13.384277"
0,Dehlers,97.1683729796217,Landmarks & Historical Buildings,3.5,52.5236997,13.3856291,"52.523405,13.384277"
0,Dehlers,85.44497541515379,German,5.0,52.5237,13.38584,"52.523405,13.384277"
0,Katrin Windfried Bartscht,42.435198193596946,Museums,3.0,52.5231,13.3839,"52.523405,13.384277"
0,MENSA,46.91140802861984,Italian,2.5,52.52331,13.38491,"52.523405,13.384277"
0,MarcAnn's,21.3674000686091,Cafes,1.0,52.52325,13.38455,"52.523405,13.384277"
0,Espresso,66.60995611262578,Italian,3.0,52.5235786,13.38515,"52.523405,13.384277"
0,Boccondivino,30.201681873090596,Italian,4.0,52.52226,13.38458,"52.522198,13.384228"
0,Böse Buben Bar,25.202881832091695,Bars,3.5,52.522334,13.38393,"52.522198,13.384228"
0,Muckrakers Pizza,21.594495750467036,Pizza,4.5,52.522359,13.384006,"52.522198,13.384228"
0,Die Berliner Republik,128.48557031817788,Bars,3.5,52.52134,13.3855,"52.522198,13.384228"
0,Kartoffelkeller,82.90745767468262,Beer Garden,3.5,52.521627,13.385016,"52.522198,13.384228"
0,Berliner Ensemble Kantine,77.56723057695419,Canteen,4.0,52.5221710323156,13.3853736214264,"52.522198,13.384228"
0,Restaurant ALvis,12.943120250271296,German,4.0,52.52212,13.38437,"52.522198,13.384228"
0,Machiavelli,116.62245253825785,Italian,4.0,52.521388,13.385323,"52.522198,13.384228"
0,Monsieur Toche,34.43107592346336,Modern European,4.0,52.522433,13.384489,"52.522198,13.384228"
0,La Parrilla,73.88845236893955,Steakhouses,3.0,52.5216483525894,13.3848417145551,"52.522198,13.384228"
0,Backshop Cafe Am Deutschen Theater,126.59124761955812,Cafes,4.5,52.523,13.3829,"52.522198,13.384228"
0,Lila Bäcker,44.74615249175845,Bakeries,4.0,52.52187,13.38453,"52.522198,13.384228"
0,Katrin Windfried Bartscht,102.72332956567409,Museums,3.0,52.5231,13.3839,"52.522198,13.384228"
0,Ständige Vertretung,69.16743744557786,German,4.0,52.521205,13.385366,"52.520687,13.3848"
0,Zimt & Zucker,30.766125709447106,Cafes,3.5,52.52064,13.38439,"52.520687,13.3848"
0,Bar Tausend,15.473239585915287,Bars,3.5,52.520788599427,13.384643729236,"52.520687,13.3848"
0,Die Berliner Republik,86.69093485020515,Bars,3.5,52.52134,13.3855,"52.520687,13.3848"
0,Anand,59.09337327120302,Indian,4.0,52.5212176252236,13.3848483472214,"52.520687,13.3848"
0,Brechts Steakhaus,124.12237953125671,Steakhouses,3.5,52.52151,13.38602,"52.520687,13.3848"
0,Machiavelli,85.60347960542911,Italian,4.0,52.521388,13.385323,"52.520687,13.3848"
0,Refinery,62.11269079865853,Coffee & Tea,4.0,52.5212345226955,13.3849818650882,"52.520687,13.3848"
0,Backroom Cantina,39.43163594474999,Canteen,4.0,52.5208651,13.3847368,"52.520687,13.3848"
0,Vaporetto Gastro,50.80092256977534,Italian,3.0,52.521132,13.38497,"52.520687,13.3848"
0,Bar De Vin,124.59182246217158,Wine Bars,3.5,52.5215203653984,13.3860309382247,"52.520687,13.3848"
0,Ständige Vertretung,114.48001861751993,German,4.0,52.521205,13.385366,"52.521805,13.386741"
0,Brechts Steakhaus,62.08435015877649,Steakhouses,3.5,52.52151,13.38602,"52.521805,13.386741"
0,Die Berliner Republik,98.60692903454465,Bars,3.5,52.52134,13.3855,"52.521805,13.386741"
0,Ganymed Brasserie Berlin,36.18046483074057,French,3.0,52.52166,13.38626,"52.521805,13.386741"
0,Machiavelli,106.55642944301432,Italian,4.0,52.521388,13.385323,"52.521805,13.386741"
0,Berliner Ensemble Kantine,101.07042553198815,Canteen,4.0,52.5221710323156,13.3853736214264,"52.521805,13.386741"
0,Melia Tapas Bar,95.212205410475,Tapas Bars,3.5,52.5216705411732,13.3881308061467,"52.521805,13.386741"
0,Murphys Irish Pub,97.82009865634298,Irish Pub,3.5,52.522553,13.387502,"52.521805,13.386741"
0,Weidendammer Brücke,89.0748459176114,Landmarks & Historical Buildings,4.0,52.5221968975561,13.3878892539673,"52.521805,13.386741"
0,Bar De Vin,57.529736289623244,Wine Bars,3.5,52.5215203653984,13.3860309382247,"52.521805,13.386741"
0,Bertolt-Brecht-Denkmal,59.22177820360422,Landmarks & Historical Buildings,4.5,52.5223072055362,13.3864495530725,"52.521805,13.386741"
0,Gesellschaft Historisches Berlin e. V.,70.47847799292019,Museums,4.0,52.5224,13.3871,"52.521805,13.386741"
0,BioBackHaus.,85.43508974802903,Bakeries,2.0,52.5215,13.3879,"52.521805,13.386741"
0,BLOCK HOUSE,36.782210708691096,Steakhouses,4.0,52.520458,13.388587,"52.520474,13.388044"
0,Peter Pane,44.2222202345366,Burgers,3.5,52.5208082,13.3883983,"52.520474,13.388044"
0,Restaurant Nolle,82.02605681888762,German,4.0,52.5199036536334,13.3888128658843,"52.520474,13.388044"
0,Palace of Tears,90.40107270576655,Museums,4.5,52.5208,13.38682,"52.520474,13.388044"
0,Züge in das Leben - Züge in den Tod 1938 - 1945,71.6589051461488,Landmarks & Historical Buildings,5.0,52.5198634263731,13.3877051621675,"52.520474,13.388044"
0,Asia Gourmet,51.006848177777144,Pan Asian,3.5,52.5204,13.3873,"52.520474,13.388044"
0,Mc Conell's Obsttresen,52.691232422730565,Juice Bars & Smoothies,4.0,52.520014,13.387857,"52.520474,13.388044"
0,Café Leon,81.79338189882628,Cafes,3.5,52.5199,13.3888,"52.520474,13.388044"
0,Prime Kebap,30.420072929212726,Street Vendors,4.0,52.5204358,13.3884892,"52.520474,13.388044"
0,Cuccis,57.69451794406687,Coffee & Tea,3.5,52.5204,13.3872,"52.520474,13.388044"
0,Scoom,78.42388045973279,Sandwiches,3.5,52.5200654,13.3866628,"52.520474,13.388044"
0,Asia Gourmet,90.34541291465975,Pan Asian,4.5,52.520602231126,13.3867254391405,"52.520474,13.388044"
0,Al Teatro,95.82964174388742,Ice Cream & Frozen Yogurt,3.5,52.5196123,13.3880674,"52.520474,13.388044"
0,McDonald's,94.04333643725754,Fast Food,2.5,52.520192448537,13.3867333354949,"52.520474,13.388044"
0,Witty's,26.500932677435305,Curry Sausage,2.0,52.5202449251876,13.3881520852447,"52.520474,13.388044"
0,Wayne’s Coffee,69.22888282382017,Cafes,4.5,52.519929,13.387887,"52.520474,13.388044"
0,Klässig's Fish & Chips,64.30636248289677,Fish & Chips,3.5,52.5198993,13.3881502,"52.520474,13.388044"
0,Pergamon Döner Kebap,31.82714541513204,Kebab,3.5,52.52019602469,13.3881561471984,"52.520474,13.388044"
0,f!sh & ch!ps,47.654364824174955,Fish & Chips,3.5,52.5203132629395,13.3873910903931,"52.520474,13.388044"
0,Döner,40.175071612037065,Kebab,2.5,52.5208,13.3883,"52.520474,13.388044"
0,Damisch,90.62839581185195,Meat Shops,3.0,52.5196615,13.3881497,"52.520474,13.388044"
0,"Züge in das Leben, Züge in den Tod",59.92651411393732,Landmarks & Historical Buildings,5.0,52.5199929966719,13.3876445258866,"52.520474,13.388044"
0,Döner,20.322678062739065,Kebab,3.0,52.5204901435321,13.388343192637,"52.520474,13.388044"
0,San Nicci,45.72424396208877,Italian,4.0,52.5208,13.38839,"52.520474,13.388044"
0,IHZ,102.24164360290247,Landmarks & Historical Buildings,3.5,52.5192,13.38972,"52.520474,13.388044"
0,McDonald's,35.93268639196059,Fast Food,3.0,52.52003,13.38812,"52.520474,13.388044"
0,Haferkater,51.752897863659406,Cafes,3.0,52.5200873,13.3880801,"52.520474,13.388044"
0,Thürmann Bäckerei und Konditorei,107.47110697363162,Bakeries,3.0,52.51963,13.38727,"52.520474,13.388044"
0,McConell's Obsttresen,91.64231229299118,Salad,2.0,52.5208,13.3868,"52.520474,13.388044"
0,Bode-Museum,63.06360439924499,Museums,4.5,52.5220705731267,13.3939292189765,"52.522593,13.394292"
0,Petit Bijou,19.976915903048543,Juice Bars & Smoothies,4.0,52.5227625719182,13.3943895371417,"52.522593,13.394292"
0,Rifugio Di Napoli,38.16760955657175,Pizza,3.5,52.52326,13.39483,"52.522593,13.394292"
0,Lina Bistro & Café,60.539439483690906,Cafes,4.5,52.522927,13.37866,"52.522978,13.377464"
0,Minh San,102.52577023957659,Vietnamese,4.5,52.52257,13.37883,"52.522978,13.377464"
0,Burgerwood,98.82017659833812,Burgers,3.5,52.5222849920563,13.3783784110451,"52.522978,13.377464"
0,Marie-Elisabeth-Lüders-Haus,32.36888723921399,Landmarks & Historical Buildings,3.5,52.52057,13.37771,"52.52081,13.377426"
0,Café in der Bundespressekonferenz,84.28664919788879,Cafes,3.5,52.5215612,13.3775926,"52.52081,13.377426"
0,Parlament der Bäume,43.40163787729344,Landmarks & Historical Buildings,3.0,52.5212,13.3774,"52.52081,13.377426"
0,Jakob-Mierscheid-Steg,79.31169805031114,Landmarks & Historical Buildings,4.0,52.5206252663081,13.3762937748684,"52.52081,13.377426"
0,Der Eisladen,28.52060657292882,Ice Cream & Frozen Yogurt,4.0,52.52329,13.37932,"52.523474,13.379679"
0,auf die hand,44.37530677207183,Fast Food,4.0,52.52314,13.37972,"52.523474,13.379679"
0,Sabzi,43.341385449002125,Oriental,4.5,52.52314,13.379268,"52.523474,13.379679"
0,Thai Tasty,24.773524246596367,Thai,3.5,52.523396,13.379336,"52.523474,13.379679"
0,Café Luise - by Bäckerei & Konditorei Thürmann,9.811887366512899,Cafes,2.5,52.5234,13.3796,"52.523474,13.379679"
0,Lina Bistro & Café,117.43996802002138,Cafes,4.5,52.522927,13.37866,"52.523474,13.379679"
0,ka'fe small,85.1859759950047,Coffee & Tea,4.5,52.524235,13.379534,"52.523474,13.379679"
0,Domino's,32.08624249866112,Pizza,3.5,52.52368,13.3799499,"52.523474,13.379679"
0,Trattoria Su e Giu,79.60681771948006,Wine Bars,4.0,52.52385,13.380654,"52.523474,13.379679"
0,Minh San,110.23828117317694,Vietnamese,4.5,52.52257,13.37883,"52.523474,13.379679"
0,Karlplatz,89.80328620408324,Landmarks & Historical Buildings,4.5,52.5227,13.3793,"52.523474,13.379679"
0,Liu Dai Quan Papaya,55.7680472148694,Pan Asian,2.0,52.5239906,13.37988,"52.523474,13.379679"
0,Rudolf Virchow Denkmal,91.21529107016683,Public Art,4.0,52.5226729752939,13.3793883025646,"52.523474,13.379679"
0,Maothai Charite,108.84008069116187,Thai,4.0,52.5225759743417,13.3790389781057,"52.523474,13.379679"
0,Futurium,67.42617997095692,Museums,4.5,52.52378,13.37342,"52.523562,13.373848"
0,Porta Nova,79.16535498238568,Italian,3.0,52.52838,13.37892,"52.528173,13.377881"
0,Mangiarbene,57.94098693584276,Italian,3.0,52.52869,13.37785,"52.528173,13.377881"
0,Thürmann,72.03212685505406,Bakeries,3.5,52.5295,13.37978,"52.528173,13.377881"
0,Neues Tor,53.879095159758485,Landmarks & Historical Buildings,4.0,52.5286406,13.3780898,"52.528173,13.377881"
0,Galilei Café,98.10168057631937,Cafes,3.0,52.5284651,13.3765126,"52.528173,13.377881"
0,Mensa Nord,59.626660767880075,Canteen,4.0,52.528,13.38176,"52.528245,13.381321"
0,+84,80.70409311083802,Vietnamese,4.5,52.53241,13.37956,"52.532103,13.378451"
0,City of Berlin,76.05518587809912,Local Flavor,4.5,52.5329856872559,13.37721824646,"52.532103,13.378451"
0,Falafel Jenin  -  Nr. 1 aus Berlin,76.05968226884553,Middle Eastern,5.0,52.532614,13.3777035,"52.532103,13.378451"
0,Bierstube Alt Berlin,96.22122051872613,Beer Bar,3.0,52.5321534,13.3798711,"52.532103,13.378451"
0,Peter Pane,43.0268271322571,Burgers,3.0,52.5270156754117,13.3702092559058,"52.527141,13.370811"
0,sandsation 2009,94.19357439577476,Landmarks & Historical Buildings,4.0,52.5272,13.3722,"52.527141,13.370811"
0,Amano Bistro,30.51556848577481,French,4.0,52.527182,13.3704677,"52.527141,13.370811"
0,The Apartment,30.51556848577481,Bars,3.0,52.5288513,13.3694002,"52.527141,13.370811"
0,Curry One,49.316102196773556,Food Stands,4.0,52.5266985350478,13.3707609648346,"52.527141,13.370811"
0,Birdhouse Imbiss,110.0981681871133,Food Stands,5.0,52.52947,13.36894,"52.527141,13.370811"
0,Restaurant Rossi,78.2236932283473,Breakfast & Brunch,5.0,52.52819,13.36372,"52.527354,13.363774"
0,Angkor Wat,74.9211971604453,Cambodian,4.0,52.52041,13.35604,"52.519711,13.355843"
0,Ergün's Fischbude,86.61505542313098,Seafood,3.5,52.519756,13.357121,"52.519711,13.355843"
0,Trattoria Fidelia,6.262255967201857,Italian,3.5,52.519678,13.355768,"52.519711,13.355843"
0,Casa Matti,14.082114971901818,Italian,4.0,52.522064,13.348909,"52.521983,13.348749"
0,PATIO Restaurant am Wasser,46.38166845717994,International,4.0,52.5220235,13.3480667,"52.521983,13.348749"
0,OM,73.31139685829444,Indian,4.0,52.52262,13.34907,"52.521983,13.348749"
0,Zwölf.uhr.mittags,91.50308774884465,Bistros,4.0,52.5227725261563,13.3491303026676,"52.521983,13.348749"
0,Moabiter Brücke,52.311967833485966,Landmarks & Historical Buildings,4.0,52.5216,13.3483,"52.521983,13.348749"
0,Ristorante Da Ponte,15.278119197981917,Italian,3.0,52.52210842225963,13.348841210691347,"52.521983,13.348749"
0,AnToBenA,73.31139685829444,Italian,3.0,52.52262,13.34907,"52.521983,13.348749"
0,,,,,,,"52.5302,13.362229"
0,,,,,,,"52.540887,13.368448"
0,Restaurant Grenzeck,14.778969475576526,Restaurants,5.0,52.54002,13.37585,"52.540143,13.375806"
0,Café Desd,35.02714546397753,Breakfast & Brunch,5.0,52.5401354123613,13.3752882216382,"52.540143,13.375806"
0,,,,,,,"52.542465,13.383551"
0,,,,,,,"52.538205,13.38484"
0,,,,,,,"52.539024,13.385929"
0,,,,,,,"52.533082,13.387377"
0,Toca Rouge,119.07439078663793,Chinese,4.0,52.52831,13.39203,"52.529424,13.392779"
0,Restaurant Alpenstueck,110.5134453928965,German,3.5,52.530233,13.39183,"52.529424,13.392779"
0,Themroc,98.91363528965742,French,4.0,52.52857,13.39331,"52.529424,13.392779"
0,Salamat,104.87827753144056,Arabic,4.5,52.52877,13.39373,"52.529424,13.392779"
0,Pasta Flora,109.48905837861767,Italian,4.5,52.52875,13.39402,"52.529424,13.392779"
0,Gärtnerei,101.76802770940002,German,4.0,52.528828,13.3939207,"52.529424,13.392779"
0,Torbar,98.91363528965742,International,4.0,52.52857,13.39331,"52.529424,13.392779"
0,coréen,110.12393092213226,Korean,4.0,52.528717,13.393919,"52.529424,13.392779"
0,La Galleria Italiana,57.94193269523718,Italian,4.0,52.52827,13.39372,"52.528686,13.394104"
0,Lokal,99.27429013167709,German,4.0,52.5279,13.3948,"52.528686,13.394104"
0,Poveracci,44.02278068964976,Italian,4.5,52.52856,13.39473,"52.528686,13.394104"
0,Bandol sur Mer,104.00998578620188,French,4.0,52.52908,13.39541,"52.528686,13.394104"
0,Themroc,54.346038252795516,French,4.0,52.52857,13.39331,"52.528686,13.394104"
0,Salamat,16.691634105690767,Arabic,4.5,52.52877,13.39373,"52.528686,13.394104"
0,3 Minutes Sur Mer,104.00998578620188,French,4.0,52.529147,13.395474,"52.528686,13.394104"
0,Noto,68.63943808204824,Modern European,3.5,52.52895,13.39485,"52.528686,13.394104"
0,Pasta Flora,16.187401790159893,Italian,4.5,52.52875,13.39402,"52.528686,13.394104"
0,Gärtnerei,20.07648026416217,German,4.0,52.528828,13.3939207,"52.528686,13.394104"
0,FREA,43.86962820381388,Vegan,5.0,52.528319,13.393866,"52.528686,13.394104"
0,Torbar,54.346038252795516,International,4.0,52.52857,13.39331,"52.528686,13.394104"
0,Hamburger Tor,45.74713586069764,Landmarks & Historical Buildings,5.0,52.5283,13.39387,"52.528686,13.394104"
0,coréen,12.980725782782061,Korean,4.0,52.528717,13.393919,"52.528686,13.394104"
0,Filmhaus,45.7471358620249,Cafes,2.0,52.5283089,13.3938704,"52.528686,13.394104"
0,Chay Viet,103.62843365290666,Vietnamese,4.5,52.53413,13.39802,"52.533535,13.396765"
0,BrewDog,111.66967056743769,Beer Bar,4.0,52.5327466955561,13.3957421499939,"52.533535,13.396765"
0,The Tree,92.44851287556466,Chinese,4.5,52.5338,13.39814,"52.533535,13.396765"
0,Tarantino's,109.17912252998458,Cocktail Bars,4.0,52.53423,13.39798,"52.533535,13.396765"
0,Tommi's Burger Joint,23.645935570117103,Burgers,3.5,52.5323919,13.3976428,"52.532604,13.397668"
0,Papà Pane di Sorrento,101.68358711552233,Italian,4.0,52.53198,13.39639,"52.532604,13.397668"
0,DJIMALAYA,34.27755343872557,Israeli,3.5,52.5323812152365,13.3973177510702,"52.532604,13.397668"
0,Simply Keto,98.35659965019248,Desserts,4.5,52.5322801,13.3963149,"52.532604,13.397668"
0,Vina,35.360467500676435,Vietnamese,4.0,52.53237,13.3974,"52.532604,13.397668"
0,Buck and Breck,105.34072164883845,Cocktail Bars,3.5,52.53212,13.3989999,"52.532604,13.397668"
0,Black Apron,63.04940569443937,Cafes,5.0,52.5326894413521,13.3985894773155,"52.532604,13.397668"
0,Unicorn.Berlin,59.88213246907165,Cafes,4.0,52.532897,13.3984108,"52.532604,13.397668"
0,Bäcker Taudien,72.9151059165322,Bakeries,2.5,52.53237,13.396661,"52.532604,13.397668"
0,Poke Bay,44.03640938304913,Hawaiian,2.0,52.532374451946,13.3971374854445,"52.532604,13.397668"
0,Cathrin's Café,41.817290136275865,Pubs,5.0,52.53239,13.39785,"52.532604,13.397668"
0,Lecker Eis,65.84507093142493,Ice Cream & Frozen Yogurt,2.0,52.5329812221869,13.3984183786052,"52.532604,13.397668"
0,Hoffnungstaler Stiftung Lobetal,60.739315221118055,Cafes,5.0,52.5341,13.3879,"52.533933,13.387045"
0,Golden Rice Restaurant,33.89873799455451,Vietnamese,3.5,52.532101,13.381545,"52.532271,13.381129"
0,Karaca,68.72252528938061,Cafes,3.5,52.5316655,13.3813326,"52.532271,13.381129"
0,Pascarella,12.680819623144817,Pizza,4.5,52.5323,13.38143,"52.532271,13.381129"
0,La Femme,42.977310357860695,Cafes,4.0,52.53233,13.38046,"52.532271,13.381129"
0,Hasir Burger,60.385761744639964,Burgers,4.0,52.5326752813618,13.3805329352617,"52.532271,13.381129"
0,Ground Coffee,49.41589647004373,Cafes,4.5,52.5323,13.3804,"52.532271,13.381129"
0,Bierstube Alt Berlin,86.08521298619486,Beer Bar,3.0,52.5321534,13.3798711,"52.532271,13.381129"
0,Grünanlage an der Neuen Hochstraße,100.21034969766589,Parks,5.0,52.5383,13.3746,"52.537918,13.373258"
0,YOSOY,88.05917652827841,Spanish,3.5,52.5242271394991,13.4026603419522,"52.524945,13.40321"
0,Lindner,23.466206138891152,Bakeries,4.5,52.52488,13.40288,"52.524945,13.40321"
0,Café Cinema,85.59496453891256,Cafes,4.0,52.5242099,13.40269,"52.524945,13.40321"
0,Ben Rahim,86.55225361368313,Coffee & Tea,4.5,52.5251964,13.4019992,"52.524945,13.40321"
0,Katjes Café Grün-Ohr,14.663083304845584,Cafes,4.0,52.52493,13.40311,"52.524945,13.40321"
0,Restauration Sophien 11,35.040673116266454,German,3.5,52.525,13.4027,"52.524945,13.40321"
0,Oxymoron,126.31884740187898,Lounges,3.5,52.524201,13.401799,"52.524945,13.40321"
0,Billardsalon Köh,29.872209728015562,Pool Halls,4.5,52.5252399,13.40189,"52.524945,13.40321"
0,Viet Village,55.10280560622376,Vietnamese,4.0,52.52541,13.40374,"52.524945,13.40321"
0,Revolver Burger,45.419901944159356,Burgers,3.5,52.52447,13.4032199,"52.524945,13.40321"
0,Anne Frank Zentrum,85.59496453891256,Museums,4.5,52.5242099,13.40269,"52.524945,13.40321"
0,Museum Blindenwerkstatt Otto Weidt,85.59496453891256,Museums,4.5,52.5242099,13.40269,"52.524945,13.40321"
0,Bonjour Saigon,51.07608630830805,Vietnamese,3.5,52.5251408867804,13.4025271166233,"52.524945,13.40321"
0,Restaurant DATA KITCHEN,82.26350063048613,German,5.0,52.5242736,13.4026993,"52.524945,13.40321"
0,Romeo und Julia,31.132173815338415,Italian,5.0,52.5252,13.4034,"52.524945,13.40321"
0,Gedenkstätte Stille Helden,85.59496453891256,Landmarks & Historical Buildings,4.5,52.5242099,13.40269,"52.524945,13.40321"
0,Schwarz Bar,111.23022046106291,Lounges,3.5,52.52554,13.40433,"52.524945,13.40321"
0,Mare Bê,9.900507384689382,French,4.0,52.52485967,13.40316821,"52.524945,13.40321"
0,Freiluftkino Mitte,85.59496453891256,Museums,5.0,52.5242099,13.40269,"52.524945,13.40321"
0,The Barn,89.29126864318688,Coffee Roasteries,3.0,52.52451,13.40425,"52.524945,13.40321"
0,Haus mit den sechs Mädchenköpfen,51.364722736618766,Local Flavor,4.0,52.52447,13.4032199,"52.524945,13.40321"
0,Popular,98.57103483960078,German,4.0,52.52469,13.40467,"52.524945,13.40321"
0,Fondette,44.65753400998654,Fondue,3.5,52.52461,13.40293,"52.524945,13.40321"
0,,,,,,,"52.528764,13.34348"
0,Restaurant Alverdes,53.33414090124366,Restaurants,5.0,52.5259178757586,13.3432844715941,"52.526349,13.34363"
0,Namli Grill,86.08881448572751,Kebab,3.0,52.5263,13.3449,"52.526349,13.34363"
0,WonderWaffel,15.095505071457788,Waffles,1.0,52.5264783,13.343698,"52.526349,13.34363"
0,Gaststätte zur Post,137.27198643184352,Restaurants,5.0,52.5272,13.3451,"52.526349,13.34363"
0,Natürlicher Lebensraum,76.2134499366706,Cafes,4.0,52.5277696127847,13.3393884255673,"52.52832,13.338717"
0,Pignut Bbq,95.30460410731028,Barbeque,4.0,52.5274657,13.3388307,"52.52832,13.338717"
0,Naninka,57.00077201759585,Peruvian,5.0,52.5278074072668,13.33870817852,"52.52832,13.338717"
0,Der Fischladen,64.94981086071606,Seafood,4.0,52.52748,13.33856,"52.52832,13.338717"
0,Zunftwirtschaft,97.65721244762928,German,4.5,52.5275,13.3382,"52.52832,13.338717"
0,HaNoi,95.30460410731028,Vietnamese,4.5,52.5274657,13.3388307,"52.52832,13.338717"
0,Rosa Lisbert,47.01932322908239,French,3.5,52.5279281024818,13.3389780534424,"52.52832,13.338717"
0,Mehlwurm,54.63321552954343,Bakeries,4.5,52.5278366361594,13.3385721703271,"52.52832,13.338717"
0,Der Hofladen,64.94981086071606,German,5.0,52.52748,13.33856,"52.52832,13.338717"
